id:ID,gener,par1,par2,year:int,:LABEL
"1004223E","1","303/577","SFS204","2010","Plant"
"1004223F","1","303/577","SFS204","2010","Plant"
"1004228A","1","303/577","SFS204","2010","Plant"
"1004228B","1","303/577","SFS204","2010","Plant"
"1004229A","1","303/577","SFS204","2010","Plant"
"1004229B","1","303/577","SFS204","2010","Plant"
"1004231","1","BB2","PC108","2010","Plant"
"1004242A","1","BB2","PC108","2010","Plant"
"1004245A","1","BB2","PC108","2010","Plant"
"1004245C","1","BB2","PC108","2010","Plant"
"1004247","1","BB2","PC108","2010","Plant"
"1004248","1","BB2","PC108","2010","Plant"
"1004252","1","BB2","PC108","2010","Plant"
"1004261A","1","303/577","BB35","2010","Plant"
"1004270","1","303/577","BB35","2010","Plant"
"1004276A","1","303/577","BB35","2010","Plant"
"1004276B","1","303/577","BB35","2010","Plant"
"1004280","1","303/577","BB35","2010","Plant"
"1004291A","1","303/577","BB35","2010","Plant"
"1004291B","1","303/577","BB35","2010","Plant"
"1004292A","1","303/577","BB35","2010","Plant"
"1004292B","1","303/577","BB35","2010","Plant"
"1004293A","1","303/577","BB35","2010","Plant"
"1004295A","1","303/577","BB35","2010","Plant"
"1004295B","1","303/577","BB35","2010","Plant"
"1004296A","1","303/577","BB35","2010","Plant"
"1004296B","1","303/577","BB35","2010","Plant"
"1004296C","1","303/577","BB35","2010","Plant"
"1004297","1","303/577","BB35","2010","Plant"
"1004299A","1","303/577","BB35","2010","Plant"
"1004299B","1","303/577","BB35","2010","Plant"
"1004301A","1","303/577","BB35","2010","Plant"
"1004301B","1","303/577","BB35","2010","Plant"
"1004301C","1","303/577","BB35","2010","Plant"
"1004314A","1","303/577","BB2","2010","Plant"
"1004314B","1","303/577","BB2","2010","Plant"
"1004315A","1","303/577","BB2","2010","Plant"
"1004315B","1","303/577","BB2","2010","Plant"
"1004315C","1","303/577","BB2","2010","Plant"
"1004315D","1","303/577","BB2","2010","Plant"
"1004318A","1","303/577","BB2","2010","Plant"
"1004318B","1","303/577","BB2","2010","Plant"
"1004320","1","303/577","BB2","2010","Plant"
"1004324A","1","303/577","BB2","2010","Plant"
"1004324C","1","303/577","BB2","2010","Plant"
"1004327B","1","303/577","BB2","2010","Plant"
"1004328A","1","303/577","BB2","2010","Plant"
"1004328B","1","303/577","BB2","2010","Plant"
"1004331B","1","BB35","PC80","2010","Plant"
"1004332","1","BB35","PC80","2010","Plant"
"1004333","1","BB35","PC80","2010","Plant"
"1004340A","1","BB35","PC80","2010","Plant"
"1004341A","1","BB35","PC80","2010","Plant"
"1004341B","1","BB35","PC80","2010","Plant"
"1004347","1","BB35","PC80","2010","Plant"
"1004353A","1","BB35","PC80","2010","Plant"
"1004360B","1","BB35","PC80","2010","Plant"
"1004363","1","303/577","1/92","2010","Plant"
"1004368A","1","303/577","1/92","2010","Plant"
"1004368B","1","303/577","1/92","2010","Plant"
"1004373A","1","303/577","1/92","2010","Plant"
"1004373B","1","303/577","1/92","2010","Plant"
"1004373C","1","303/577","1/92","2010","Plant"
"1004374","1","303/577","1/92","2010","Plant"
"1004375A","1","303/577","1/92","2010","Plant"
"1004375C","1","303/577","1/92","2010","Plant"
"1004376A","1","303/577","1/92","2010","Plant"
"1004376B","1","303/577","1/92","2010","Plant"
"1004376C","1","303/577","1/92","2010","Plant"
"1004376D","1","303/577","1/92","2010","Plant"
"1004381A","1","303/577","BB2","2010","Plant"
"1004382A","1","303/577","BB2","2010","Plant"
"1004382B","1","303/577","BB2","2010","Plant"
"1004386","1","303/577","BB2","2010","Plant"
"1004387A","1","303/577","BB2","2010","Plant"
"1004387B","1","303/577","BB2","2010","Plant"
"1004388A","1","303/577","BB2","2010","Plant"
"1004388B","1","303/577","BB2","2010","Plant"
"1004388C","1","303/577","BB2","2010","Plant"
"1004388D","1","303/577","BB2","2010","Plant"
"1004389A","1","303/577","BB2","2010","Plant"
"1004389B","1","303/577","BB2","2010","Plant"
"1004391A","1","303/577","BB2","2010","Plant"
"1004391B","1","303/577","BB2","2010","Plant"
"1004393A","1","303/577","BB2","2010","Plant"
"1004393B","1","303/577","BB2","2010","Plant"
"1004393C","1","303/577","BB2","2010","Plant"
"1004394","1","303/577","BB2","2010","Plant"
"1004395","1","303/577","BB2","2010","Plant"
"1004396A","1","303/577","BB2","2010","Plant"
"1004396B","1","303/577","BB2","2010","Plant"
"1004396C","1","303/577","BB2","2010","Plant"
"1004397","1","303/577","BB2","2010","Plant"
"1004398B","1","303/577","BB2","2010","Plant"
"1004400","1","303/577","BB2","2010","Plant"
"1004401A","1","303/577","BB2","2010","Plant"
"1004401B","1","303/577","BB2","2010","Plant"
"1004401C","1","303/577","BB2","2010","Plant"
"1004401D","1","303/577","BB2","2010","Plant"
"1004402B","1","303/577","BB2","2010","Plant"
"1004404A","1","303/577","BB2","2010","Plant"
"1004404B","1","303/577","BB2","2010","Plant"
"1004407","1","303/577","BB2","2010","Plant"
"1004409A","1","303/577","BB2","2010","Plant"
"1004409B","1","303/577","BB2","2010","Plant"
"1004409C","1","303/577","BB2","2010","Plant"
"1004410B","1","303/577","BB2","2010","Plant"
"1004411","1","303/577","BB2","2010","Plant"
"1004412A","1","303/577","BB2","2010","Plant"
"1004412B","1","303/577","BB2","2010","Plant"
"1004413A","1","303/577","BB2","2010","Plant"
"1004414A","1","303/577","BB2","2010","Plant"
"1004414B","1","303/577","BB2","2010","Plant"
"1004416","1","303/577","BB2","2010","Plant"
"1004418","1","303/577","BB2","2010","Plant"
"1004423A","1","303/577","1/92","2010","Plant"
"1004425A","1","303/577","1/92","2010","Plant"
"1004425B","1","303/577","1/92","2010","Plant"
"1004426B","1","303/577","1/92","2010","Plant"
"1004429A","1","303/577","1/92","2010","Plant"
"1004429B","1","303/577","1/92","2010","Plant"
"1004431A","1","303/577","1/92","2010","Plant"
"1004431C","1","303/577","1/92","2010","Plant"
"1004432A","1","303/577","1/92","2010","Plant"
"1004432B","1","303/577","1/92","2010","Plant"
"1004432C","1","303/577","1/92","2010","Plant"
"1004433A","1","303/577","1/92","2010","Plant"
"1004433B","1","303/577","1/92","2010","Plant"
"1004434A","1","303/577","1/92","2010","Plant"
"1004436A","1","303/577","1/92","2010","Plant"
"1004436B","1","303/577","1/92","2010","Plant"
"1004437","1","303/577","1/92","2010","Plant"
"1004441A","1","303/577","1/92","2010","Plant"
"1004446","1","303/577","1/92","2010","Plant"
"1004447A","1","303/577","1/92","2010","Plant"
"1004447B","1","303/577","1/92","2010","Plant"
"1004474","1","PMC53","PC108","2010","Plant"
"1004475A","1","PMC53","PC108","2010","Plant"
"1004475B","1","PMC53","PC108","2010","Plant"
"1004475C","1","PMC53","PC108","2010","Plant"
"1004484A","1","PMC53","SFS204","2010","Plant"
"1004484D","1","PMC53","SFS204","2010","Plant"
"1004507A","1","BB2","PC108","2010","Plant"
"1004507B","1","BB2","PC108","2010","Plant"
"1004510","1","BB2","PC108","2010","Plant"
"1004511B","1","BB2","PC108","2010","Plant"
"1004511C","1","BB2","PC108","2010","Plant"
"1004516A","1","BB2","PC108","2010","Plant"
"1004516B","1","BB2","PC108","2010","Plant"
"1004518A","1","BB2","PC108","2010","Plant"
"1004518B","1","BB2","PC108","2010","Plant"
"1004519A","1","BB2","PC108","2010","Plant"
"1004519B","1","BB2","PC108","2010","Plant"
"1004527A","1","BB2","PC108","2010","Plant"
"1004539A","1","PMC53","SFS204","2010","Plant"
"1004539B","1","PMC53","SFS204","2010","Plant"
"1004544A","1","PMC53","SFS204","2010","Plant"
"1004545","1","PMC53","SFS204","2010","Plant"
"1004550A","1","PMC53","SFS204","2010","Plant"
"1004550B","1","PMC53","SFS204","2010","Plant"
"1004550C","1","PMC53","SFS204","2010","Plant"
"1004553A","1","303/577","PC80","2010","Plant"
"1004553B","1","303/577","PC80","2010","Plant"
"1004553C","1","303/577","PC80","2010","Plant"
"1004561","1","303/577","1/92","2010","Plant"
"1004564A","1","303/577","1/92","2010","Plant"
"1004564B","1","303/577","1/92","2010","Plant"
"1004565","1","303/577","1/92","2010","Plant"
"1004566A","1","303/577","1/92","2010","Plant"
"1004567A","1","303/577","1/92","2010","Plant"
"1004571A","1","303/577","1/92","2010","Plant"
"1004571B","1","303/577","1/92","2010","Plant"
"1004572A","1","303/577","1/92","2010","Plant"
"1004572B","1","303/577","1/92","2010","Plant"
"1004574A","1","303/577","1/92","2010","Plant"
"1004576A","1","303/577","1/92","2010","Plant"
"1004576B","1","303/577","1/92","2010","Plant"
"1004576C","1","303/577","1/92","2010","Plant"
"1004578A","1","303/577","1/92","2010","Plant"
"1004578B","1","303/577","1/92","2010","Plant"
"1004586A","1","303/577","1/92","2010","Plant"
"1004586B","1","303/577","1/92","2010","Plant"
"1004589","1","303/577","1/92","2010","Plant"
"1004594","1","303/577","1/92","2010","Plant"
"1004597A","1","303/577","1/92","2010","Plant"
"1004599A","1","303/577","1/92","2010","Plant"
"1004599B","1","303/577","1/92","2010","Plant"
"1004610","1","BB5","BB2","2010","Plant"
"1004613A","1","BB35","PC108","2010","Plant"
"1004613B","1","BB35","PC108","2010","Plant"
"1004616","1","BB35","PC108","2010","Plant"
"1004621A","1","BB35","PC108","2010","Plant"
"1004623B","1","BB35","PC108","2010","Plant"
"1004625A","1","BB35","PC108","2010","Plant"
"1004625C","1","BB35","PC108","2010","Plant"
"1004626A","1","BB35","PC108","2010","Plant"
"1004633A","1","BB35","PC108","2010","Plant"
"1004633C","1","BB35","PC108","2010","Plant"
"1004633D","1","BB35","PC108","2010","Plant"
"1004636A","1","BB35","PC108","2010","Plant"
"1004636B","1","BB35","PC108","2010","Plant"
"1004637","1","BB35","PC108","2010","Plant"
"1004653A","1","PMC53","PC108","2010","Plant"
"1004653B","1","PMC53","PC108","2010","Plant"
"1004654A","1","PMC53","PC108","2010","Plant"
"1004654B","1","PMC53","PC108","2010","Plant"
"1004654C","1","PMC53","PC108","2010","Plant"
"1004674A","1","PMC53","PC108","2010","Plant"
"1004674B","1","PMC53","PC108","2010","Plant"
"1004674C","1","PMC53","PC108","2010","Plant"
"1004681A","1","PMC53","PC108","2010","Plant"
"1004681B","1","PMC53","PC108","2010","Plant"
"1004683A","1","PMC53","PC108","2010","Plant"
"1004683B","1","PMC53","PC108","2010","Plant"
"1004684B","1","PMC53","PC108","2010","Plant"
"1004686A","1","PMC53","PC108","2010","Plant"
"1004691","1","303/577","BB2","2010","Plant"
"1004693A","1","303/577","BB2","2010","Plant"
"1004693B","1","303/577","BB2","2010","Plant"
"1004694A","1","303/577","BB2","2010","Plant"
"1004694B","1","303/577","BB2","2010","Plant"
"1004695","1","303/577","BB2","2010","Plant"
"1004696A","1","303/577","BB2","2010","Plant"
"1004697B","1","303/577","BB2","2010","Plant"
"1004711","1","BB2","PC108","2010","Plant"
"1004713A","1","BB2","PC108","2010","Plant"
"1004713B","1","BB2","PC108","2010","Plant"
"1004717","1","BB2","PC108","2010","Plant"
"1004719","1","BB2","PC108","2010","Plant"
"1004727A","1","BB35","PMC53","2010","Plant"
"1004727B","1","BB35","PMC53","2010","Plant"
"1004727C","1","BB35","PMC53","2010","Plant"
"1004727D","1","BB35","PMC53","2010","Plant"
"1004730B","1","BB35","PMC53","2010","Plant"
"1004732A","1","BB35","PMC53","2010","Plant"
"1004732B","1","BB35","PMC53","2010","Plant"
"1004732C","1","BB35","PMC53","2010","Plant"
"1004733A","1","BB35","PMC53","2010","Plant"
"1004733B","1","BB35","PMC53","2010","Plant"
"1004736A","1","BB35","PMC53","2010","Plant"
"1004746","1","BB35","PMC53","2010","Plant"
"1004747","1","BB35","PMC53","2010","Plant"
"1004752A","1","303/577","SFS204","2010","Plant"
"1004752B","1","303/577","SFS204","2010","Plant"
"1004753A","1","303/577","SFS204","2010","Plant"
"1004753B","1","303/577","SFS204","2010","Plant"
"1004753C","1","303/577","SFS204","2010","Plant"
"1004753D","1","303/577","SFS204","2010","Plant"
"1004754A","1","303/577","SFS204","2010","Plant"
"1004754B","1","303/577","SFS204","2010","Plant"
"1004754C","1","303/577","SFS204","2010","Plant"
"1004754D","1","303/577","SFS204","2010","Plant"
"1004756B","1","303/577","BB2","2010","Plant"
"1004757A","1","303/577","BB2","2010","Plant"
"1004758","1","303/577","BB2","2010","Plant"
"1004759A","1","303/577","BB2","2010","Plant"
"1004759B","1","303/577","BB2","2010","Plant"
"1004759C","1","303/577","BB2","2010","Plant"
"1004760A","1","303/577","BB2","2010","Plant"
"1004760B","1","303/577","BB2","2010","Plant"
"1004760C","1","303/577","BB2","2010","Plant"
"1004760D","1","303/577","BB2","2010","Plant"
"1004762A","1","303/577","BB2","2010","Plant"
"1004762B","1","303/577","BB2","2010","Plant"
"1004762C","1","303/577","BB2","2010","Plant"
"1004764","1","303/577","BB2","2010","Plant"
"1004766A","1","303/577","BB2","2010","Plant"
"1004766B","1","303/577","BB2","2010","Plant"
"1004774A","1","303/577","BB2","2010","Plant"
"1004774B","1","303/577","BB2","2010","Plant"
"1004778A","1","303/577","BB2","2010","Plant"
"1004778B","1","303/577","BB2","2010","Plant"
"1004779A","1","303/577","BB2","2010","Plant"
"1004779B","1","303/577","BB2","2010","Plant"
"1004781A","1","303/577","BB2","2010","Plant"
"1004781B","1","303/577","BB2","2010","Plant"
"1004781C","1","303/577","BB2","2010","Plant"
"1004781D","1","303/577","BB2","2010","Plant"
"1004781E","1","303/577","BB2","2010","Plant"
"1004782A","1","303/577","BB2","2010","Plant"
"1004782B","1","303/577","BB2","2010","Plant"
"1004782D","1","303/577","BB2","2010","Plant"
"1004784","1","303/577","BB2","2010","Plant"
"1004786A","1","303/577","BB2","2010","Plant"
"1004786B","1","303/577","BB2","2010","Plant"
"1004786C","1","303/577","BB2","2010","Plant"
"1004788","1","303/577","BB2","2010","Plant"
"1004790A","1","303/577","BB2","2010","Plant"
"1004791A","1","303/577","BB2","2010","Plant"
"1004791B","1","303/577","BB2","2010","Plant"
"1004792A","1","303/577","BB2","2010","Plant"
"1004792B","1","303/577","BB2","2010","Plant"
"1004792C","1","303/577","BB2","2010","Plant"
"1004792D","1","303/577","BB2","2010","Plant"
"1004792E","1","303/577","BB2","2010","Plant"
"1004793A","1","303/577","BB2","2010","Plant"
"1004793B","1","303/577","BB2","2010","Plant"
"1004794A","1","303/577","BB2","2010","Plant"
"1004796A","1","303/577","BB2","2010","Plant"
"1004799A","1","303/577","BB2","2010","Plant"
"1004799B","1","303/577","BB2","2010","Plant"
"1004799C","1","303/577","BB2","2010","Plant"
"1004800A","1","303/577","BB2","2010","Plant"
"1004800B","1","303/577","BB2","2010","Plant"
"1004800C","1","303/577","BB2","2010","Plant"
"1004800D","1","303/577","BB2","2010","Plant"
"1004800E","1","303/577","BB2","2010","Plant"
"1004811A","1","303/577","BB35","2010","Plant"
"1004811B","1","303/577","BB35","2010","Plant"
"1004811C","1","303/577","BB35","2010","Plant"
"1004812A","1","303/577","BB35","2010","Plant"
"1004812B","1","303/577","BB35","2010","Plant"
"1004812C","1","303/577","BB35","2010","Plant"
"1004813","1","303/577","BB35","2010","Plant"
"1004815A","1","303/577","BB35","2010","Plant"
"1004815B","1","303/577","BB35","2010","Plant"
"1004816A","1","303/577","BB35","2010","Plant"
"1004819A","1","303/577","BB35","2010","Plant"
"1004819B","1","303/577","BB35","2010","Plant"
"1004819C","1","303/577","BB35","2010","Plant"
"1004821B","1","303/577","BB35","2010","Plant"
"1004821C","1","303/577","BB35","2010","Plant"
"1004825","1","303/577","BB35","2010","Plant"
"1004825B","1","303/577","BB35","2010","Plant"
"1004825C","1","303/577","BB35","2010","Plant"
"1004827B","1","303/577","BB35","2010","Plant"
"1004827C","1","303/577","BB35","2010","Plant"
"1004828A","1","303/577","BB35","2010","Plant"
"1004828B","1","303/577","BB35","2010","Plant"
"1004828C","1","303/577","BB35","2010","Plant"
"1004828D","1","303/577","BB35","2010","Plant"
"1004830B","1","303/577","BB35","2010","Plant"
"1004830C","1","303/577","BB35","2010","Plant"
"1004837B","1","303/577","BB35","2010","Plant"
"1004837C","1","303/577","BB35","2010","Plant"
"1004839A","1","303/577","BB35","2010","Plant"
"1004839B","1","303/577","BB35","2010","Plant"
"1004841","1","303/577","BB2","2010","Plant"
"1004848","1","303/577","BB2","2010","Plant"
"1004849A","1","303/577","BB2","2010","Plant"
"1004849B","1","303/577","BB2","2010","Plant"
"1004849C","1","303/577","BB2","2010","Plant"
"1004851","1","BB35","PC108","2010","Plant"
"1004854A","1","BB35","PC108","2010","Plant"
"1004854B","1","BB35","PC108","2010","Plant"
"1004855A","1","BB35","PC108","2010","Plant"
"1004856A","1","BB35","PC108","2010","Plant"
"1004856B","1","BB35","PC108","2010","Plant"
"1004860","1","BB35","PC108","2010","Plant"
"1004860A","1","BB35","PC108","2010","Plant"
"1004860B","1","BB35","PC108","2010","Plant"
"1004868A","1","BB35","PC108","2010","Plant"
"1004869","1","BB35","PC108","2010","Plant"
"1004871A","1","BB35","PC108","2010","Plant"
"1004871B","1","BB35","PC108","2010","Plant"
"1004879","1","BB35","PC108","2010","Plant"
"1004884","1","303/577","PC108","2010","Plant"
"1004885","1","303/577","PC108","2010","Plant"
"1004887","1","303/577","PC108","2010","Plant"
"1004889B","1","303/577","PC108","2010","Plant"
"1004892A","1","303/577","PC108","2010","Plant"
"1004892B","1","303/577","PC108","2010","Plant"
"1004893","1","303/577","PC108","2010","Plant"
"1004893A","1","303/577","PC108","2010","Plant"
"1004893B","1","303/577","PC108","2010","Plant"
"1004895","1","303/577","PC108","2010","Plant"
"1004896A","1","303/577","PC108","2010","Plant"
"1004896B","1","303/577","PC108","2010","Plant"
"1004896C","1","303/577","PC108","2010","Plant"
"1004922B","1","PMC53","1/92","2010","Plant"
"1004925A","1","PMC53","1/92","2010","Plant"
"1004925B","1","PMC53","1/92","2010","Plant"
"1004925C","1","PMC53","1/92","2010","Plant"
"1004925D","1","PMC53","1/92","2010","Plant"
"1004936A","1","PMC53","1/92","2010","Plant"
"1004936B","1","PMC53","1/92","2010","Plant"
"1004936C","1","PMC53","1/92","2010","Plant"
"1004938A","1","PMC53","1/92","2010","Plant"
"1004938B","1","PMC53","1/92","2010","Plant"
"1004938C","1","PMC53","1/92","2010","Plant"
"1004947B","1","PMC53","1/92","2010","Plant"
"1004947C","1","PMC53","1/92","2010","Plant"
"1004954A","1","303/577","BB2","2010","Plant"
"1004954B","1","303/577","BB2","2010","Plant"
"1004956A","1","303/577","BB2","2010","Plant"
"1004956B","1","303/577","BB2","2010","Plant"
"1004959A","1","303/577","BB2","2010","Plant"
"1004959B","1","303/577","BB2","2010","Plant"
"1004960A","1","303/577","BB2","2010","Plant"
"1004964A","1","303/577","BB2","2010","Plant"
"1004964B","1","303/577","BB2","2010","Plant"
"1004968B","1","BB2","1/92","2010","Plant"
"1004972B","1","BB2","1/92","2010","Plant"
"1004973A","1","BB2","1/92","2010","Plant"
